"_raw","_time",host,source,sourcetype,index
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:1c:f6:62:f3:00:Ap04-fl9.nay"", ""source"": ""UnifiedAp!00:1c:f6:62:f3:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669928, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669928, ""message"": ""AP 'Ap04-fl9.nay' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:1c:f6:62:f3:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669928""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:1c:f6:62:f3:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""5c:50:15:e7:9e:90:AP08-12.rdu"", ""source"": ""UnifiedAp!5c:50:15:e7:9e:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669927, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669927, ""message"": ""AP 'AP08-12.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""5c:50:15:e7:9e:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669927""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!5c:50:15:e7:9e:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""c0:25:5c:4f:26:80:AP01-14.rdu"", ""source"": ""UnifiedAp!c0:25:5c:4f:26:80"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669926, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669926, ""message"": ""AP 'AP01-14.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""c0:25:5c:4f:26:80"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669926""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!c0:25:5c:4f:26:80",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""f8:4f:57:a1:60:70:AP01-11.rdu"", ""source"": ""UnifiedAp!f8:4f:57:a1:60:70"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669924, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669924, ""message"": ""AP 'AP01-11.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""f8:4f:57:a1:60:70"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669924""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!f8:4f:57:a1:60:70",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""ec:e1:a9:80:c8:c0:ap03-fl3.bne"", ""source"": ""UnifiedAp!ec:e1:a9:80:c8:c0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669923, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669923, ""message"": ""AP 'ap03-fl3.bne' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""ec:e1:a9:80:c8:c0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669923""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!ec:e1:a9:80:c8:c0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""68:86:a7:d7:ce:10:AP07-2e.bos"", ""source"": ""UnifiedAp!68:86:a7:d7:ce:10"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669921, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669921, ""message"": ""AP 'AP07-2e.bos' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""68:86:a7:d7:ce:10"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669921""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!68:86:a7:d7:ce:10",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""70:df:2f:e1:12:90:AP02-15.rdu"", ""source"": ""UnifiedAp!70:df:2f:e1:12:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669920, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669920, ""message"": ""AP 'AP02-15.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""70:df:2f:e1:12:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669920""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!70:df:2f:e1:12:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""a0:23:9f:f5:8c:60:AP0027.E389.0ABC"", ""source"": ""UnifiedAp!a0:23:9f:f5:8c:60"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669919, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669919, ""message"": ""AP 'AP0027.E389.0ABC' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""a0:23:9f:f5:8c:60"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669919""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!a0:23:9f:f5:8c:60",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""b4:e9:b0:b2:b7:a0:AP02-11.rdu"", ""source"": ""UnifiedAp!b4:e9:b0:b2:b7:a0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669918, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669918, ""message"": ""AP 'AP02-11.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""b4:e9:b0:b2:b7:a0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669918""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!b4:e9:b0:b2:b7:a0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:1f:26:28:15:90:ap03-fl10.sin"", ""source"": ""UnifiedAp!00:1f:26:28:15:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669917, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669917, ""message"": ""AP 'ap03-fl10.sin' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:1f:26:28:15:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669917""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:1f:26:28:15:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:35:1a:59:60:40:AP03-18.rdu"", ""source"": ""UnifiedAp!00:35:1a:59:60:40"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669916, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669916, ""message"": ""AP 'AP03-18.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:35:1a:59:60:40"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669916""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:35:1a:59:60:40",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""34:a8:4e:1e:77:00:AP07-17.rdu"", ""source"": ""UnifiedAp!34:a8:4e:1e:77:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669915, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669915, ""message"": ""AP 'AP07-17.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""34:a8:4e:1e:77:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669915""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!34:a8:4e:1e:77:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""84:78:ac:c0:1b:80:AP01-19.rdu"", ""source"": ""UnifiedAp!84:78:ac:c0:1b:80"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669914, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669914, ""message"": ""AP 'AP01-19.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""84:78:ac:c0:1b:80"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669914""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!84:78:ac:c0:1b:80",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:1c:f6:62:fe:b0:ap02-fl9.nay"", ""source"": ""UnifiedAp!00:1c:f6:62:fe:b0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669913, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669913, ""message"": ""AP 'ap02-fl9.nay' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:1c:f6:62:fe:b0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669913""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:1c:f6:62:fe:b0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:1b:2b:a7:77:70:AP01.raw"", ""source"": ""UnifiedAp!00:1b:2b:a7:77:70"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669912, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669912, ""message"": ""AP 'AP01.raw' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:1b:2b:a7:77:70"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669912""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:1b:2b:a7:77:70",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""2c:d0:2d:47:6f:00:ap01-fl35.syd"", ""source"": ""UnifiedAp!2c:d0:2d:47:6f:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669911, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669911, ""message"": ""AP 'ap01-fl35.syd' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""2c:d0:2d:47:6f:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669911""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!2c:d0:2d:47:6f:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:fe:c8:7d:9c:f0:ap01-fl1.gva"", ""source"": ""UnifiedAp!00:fe:c8:7d:9c:f0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669910, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669910, ""message"": ""AP 'ap01-fl1.gva' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:fe:c8:7d:9c:f0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669910""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:fe:c8:7d:9c:f0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""34:a8:4e:d2:75:00:APfc99.47be.bbae"", ""source"": ""UnifiedAp!34:a8:4e:d2:75:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669909, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669909, ""message"": ""AP 'APfc99.47be.bbae' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""34:a8:4e:d2:75:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669909""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!34:a8:4e:d2:75:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""84:78:ac:98:44:20:AP04-15.rdu"", ""source"": ""UnifiedAp!84:78:ac:98:44:20"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669908, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669908, ""message"": ""AP 'AP04-15.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""84:78:ac:98:44:20"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669908""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!84:78:ac:98:44:20",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""84:3d:c6:71:1b:00:AP843d.c66d.38bc"", ""source"": ""UnifiedAp!84:3d:c6:71:1b:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669906, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669906, ""message"": ""AP 'AP843d.c66d.38bc' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""84:3d:c6:71:1b:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669906""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!84:3d:c6:71:1b:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""0c:d9:96:82:70:a0:AP01-08.rdu"", ""source"": ""UnifiedAp!0c:d9:96:82:70:a0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669905, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669905, ""message"": ""AP 'AP01-08.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""0c:d9:96:82:70:a0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669905""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!0c:d9:96:82:70:a0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""a4:18:75:51:ba:90:AP05-01.rdu"", ""source"": ""UnifiedAp!a4:18:75:51:ba:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669904, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669904, ""message"": ""AP 'AP05-01.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""a4:18:75:51:ba:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669904""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!a4:18:75:51:ba:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""40:01:7a:17:ea:90:AP06-10.rdu"", ""source"": ""UnifiedAp!40:01:7a:17:ea:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669903, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669903, ""message"": ""AP 'AP06-10.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""40:01:7a:17:ea:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669903""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!40:01:7a:17:ea:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""84:b2:61:53:2a:c0:ap01-fl3.mad"", ""source"": ""UnifiedAp!84:b2:61:53:2a:c0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669902, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669902, ""message"": ""AP 'ap01-fl3.mad' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""84:b2:61:53:2a:c0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669902""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!84:b2:61:53:2a:c0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""0c:d9:96:b0:4f:f0:AP01-17.rdu"", ""source"": ""UnifiedAp!0c:d9:96:b0:4f:f0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669900, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669900, ""message"": ""AP 'AP01-17.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""0c:d9:96:b0:4f:f0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669900""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!0c:d9:96:b0:4f:f0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""a4:18:75:51:a2:90:AP02-16.rdu"", ""source"": ""UnifiedAp!a4:18:75:51:a2:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669899, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669899, ""message"": ""AP 'AP02-16.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""a4:18:75:51:a2:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669899""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!a4:18:75:51:a2:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""cc:46:d6:f2:0c:90:AP04-13.rdu"", ""source"": ""UnifiedAp!cc:46:d6:f2:0c:90"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669898, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669898, ""message"": ""AP 'AP04-13.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""cc:46:d6:f2:0c:90"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669898""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!cc:46:d6:f2:0c:90",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""44:e4:d9:3e:4b:60:AP01-3a.bos"", ""source"": ""UnifiedAp!44:e4:d9:3e:4b:60"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669897, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669897, ""message"": ""AP 'AP01-3a.bos' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""44:e4:d9:3e:4b:60"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669897""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!44:e4:d9:3e:4b:60",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""cc:46:d6:f9:bc:00:AP07-test.mk"", ""source"": ""UnifiedAp!cc:46:d6:f9:bc:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669896, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669896, ""message"": ""AP 'AP07-test.mk' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""cc:46:d6:f9:bc:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669896""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!cc:46:d6:f9:bc:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""c8:f9:f9:a6:ad:a0:AP01-1e.bos"", ""source"": ""UnifiedAp!c8:f9:f9:a6:ad:a0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669894, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669894, ""message"": ""AP 'AP01-1e.bos' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""c8:f9:f9:a6:ad:a0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669894""}","2019-01-17T05:47:16.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!c8:f9:f9:a6:ad:a0",PRIME_Alarms,raw_global
